MIN=0	-10	-1	-1	-2	0	
MAX=12.5	10	1	1	2	50	
SCALE=5	5	0.5	0.5	1	10	
DEC=2	2	3	3	2	2	
DEF="Time" t / s	"Voltage" U_1 / V	"Current" I_1 / A	"Voltage" U_B2 / V	"Magnetic Flux" &F / Vs	"Frequency" f / Hz	
0	0	0.0005	0.002	0	NAN	
0.01	0.005	0.001	0.007	4.5E-5	NAN	
0.02	0.015	0.002	0.009	0.000125	NAN	
0.03	0.02	0.003	0.015	0.000245	NAN	
0.04	0.03	0.005	0.0195	0.0004175	NAN	
0.05	0.04	0.008	0.027	0.00065	NAN	
0.06	0.045	0.0095	0.024	0.000905	NAN	
0.07	0.055	0.013	0.032	0.001185	NAN	
0.08	0.06	0.0155	0.0315	0.0015025	NAN	
0.09	0.07	0.0185	0.044	0.00188	NAN	
0.1	0.08	0.0215	0.035	0.002275	NAN	
0.11	0.085	0.0255	0.052	0.00271	NAN	
0.12	0.095	0.0285	0.0465	0.0032025	NAN	
0.13	0.1	0.032	0.05	0.003685	NAN	
0.14	0.11	0.036	0.0435	0.0041525	NAN	
0.15	0.12	0.04	0.041	0.004575	NAN	
0.16	0.125	0.0435	0.051	0.005035	NAN	
0.17	0.135	0.0475	0.06	0.00559	NAN	
0.18	0.14	0.051	0.054	0.00616	NAN	
0.19	0.15	0.055	0.0595	0.0067275	NAN	
0.2	0.16	0.0585	0.052	0.007285	NAN	
0.21	0.165	0.0635	0.061	0.00785	NAN	
0.22	0.175	0.067	0.0635	0.0084725	NAN	
0.23	0.18	0.0715	0.0655	0.0091175	NAN	
0.24	0.19	0.0755	0.059	0.00974	NAN	
0.25	0.2	0.08	0.0655	0.0103625	NAN	
0.26	0.205	0.084	0.0655	0.0110175	NAN	
0.27	0.215	0.088	0.074	0.011715	NAN	
0.28	0.22	0.0915	0.066	0.012415	NAN	
0.29	0.23	0.097	0.0725	0.0131075	NAN	
0.3	0.24	0.101	0.0655	0.0137975	NAN	
0.31	0.245	0.1055	0.0785	0.0145175	NAN	
0.32	0.255	0.1095	0.075	0.015285	NAN	
0.33	0.26	0.114	0.074	0.01603	NAN	
0.34	0.27	0.1185	0.074	0.01677	NAN	
0.35	0.28	0.1225	0.0795	0.0175375	NAN	
0.36	0.285	0.127	0.077	0.01832	NAN	
0.37	0.295	0.1315	0.085	0.01913	NAN	
0.38	0.3	0.136	0.0755	0.0199325	NAN	
0.39	0.31	0.14	0.084	0.02073	NAN	
0.4	0.32	0.1445	0.0805	0.0215525	NAN	
0.41	0.325	0.149	0.088	0.022395	NAN	
0.42	0.335	0.153	0.0795	0.0232325	NAN	
0.43	0.34	0.1575	0.0845	0.0240525	NAN	
0.44	0.35	0.162	0.0835	0.0248925	NAN	
0.45	0.36	0.166	0.09	0.02576	NAN	
0.46	0.365	0.1705	0.087	0.026645	NAN	
0.47	0.375	0.175	0.092	0.02754	NAN	
0.48	0.38	0.179	0.0835	0.0284175	NAN	
0.49	0.39	0.1835	0.0965	0.0293175	NAN	
0.5	0.4	0.1875	0.09	0.03025	NAN	
0.51	0.405	0.192	0.0965	0.0311825	NAN	
0.52	0.415	0.196	0.092	0.032125	NAN	
0.53	0.42	0.2005	0.0965	0.0330675	NAN	
0.54	0.43	0.205	0.0955	0.0340275	NAN	
0.55	0.44	0.209	0.1025	0.0350175	NAN	
0.56	0.445	0.2135	0.095	0.036005	NAN	
0.57	0.455	0.2175	0.1025	0.0369925	NAN	
0.58	0.46	0.222	0.096	0.037985	NAN	
0.59	0.47	0.2265	0.1065	0.0389975	NAN	
0.6	0.48	0.23	0.1005	0.0400325	NAN	
0.61	0.485	0.2345	0.108	0.041075	NAN	
0.62	0.495	0.239	0.1005	0.0421175	NAN	
0.63	0.5	0.2435	0.1095	0.0431675	NAN	
0.64	0.51	0.2475	0.1075	0.0442525	NAN	
