MIN=0	-10	-1	-1	-2	0	
MAX=12.5	10	1	1	2	50	
SCALE=5	5	0.5	0.5	1	10	
DEC=2	2	3	3	2	2	
DEF="Time" t / s	"Voltage" U_1 / V	"Current" I_1 / A	"Voltage" U_B2 / V	"Magnetic Flux" &F / Vs	"Frequency" f / Hz	
0	0	0.0005	-0.0045	0	NAN	
0.01	0.005	0.0005	0.0055	5E-6	NAN	
0.02	0.015	0.0015	0.0075	7E-5	NAN	
0.03	0.02	0.003	0.0135	0.000175	NAN	
0.04	0.03	0.0045	0.018	0.0003325	NAN	
0.05	0.04	0.0065	0.023	0.0005375	NAN	
0.06	0.045	0.0085	0.0275	0.00079	NAN	
0.07	0.055	0.0115	0.04	0.0011275	NAN	
0.08	0.06	0.0135	0.0345	0.0015	NAN	
0.09	0.07	0.0165	0.0465	0.001905	NAN	
0.1	0.08	0.019	0.041	0.0023425	NAN	
0.11	0.085	0.0225	0.064	0.0028675	NAN	
0.12	0.095	0.025	0.046	0.0034175	NAN	
0.13	0.1	0.0285	0.051	0.0039025	NAN	
0.14	0.11	0.0315	0.0595	0.004455	NAN	
0.15	0.12	0.035	0.0545	0.005025	NAN	
0.16	0.125	0.0385	0.055	0.0055725	NAN	
0.17	0.135	0.0425	0.065	0.0061725	NAN	
0.18	0.14	0.0455	0.06	0.0067975	NAN	
0.19	0.15	0.0485	0.0705	0.00745	NAN	
0.2	0.16	0.0525	0.067	0.0081375	NAN	
0.21	0.165	0.0565	0.0755	0.00885	NAN	
0.22	0.175	0.06	0.074	0.0095975	NAN	
0.23	0.18	0.0635	0.081	0.0103725	NAN	
0.24	0.19	0.0675	0.0785	0.01117	NAN	
0.25	0.2	0.0715	0.0835	0.01198	NAN	
0.26	0.205	0.075	0.0805	0.0128	NAN	
0.27	0.215	0.079	0.0875	0.01364	NAN	
0.28	0.22	0.0825	0.0815	0.014485	NAN	
0.29	0.23	0.0865	0.088	0.0153325	NAN	
0.3	0.24	0.0905	0.0875	0.01621	NAN	
0.31	0.245	0.0945	0.0915	0.017105	NAN	
0.32	0.255	0.098	0.0865	0.017995	NAN	
0.33	0.26	0.102	0.0955	0.018905	NAN	
0.34	0.27	0.106	0.091	0.0198375	NAN	
0.35	0.28	0.1095	0.1055	0.02082	NAN	
0.36	0.285	0.113	0.093	0.0218125	NAN	
0.37	0.295	0.1165	0.1065	0.02281	NAN	
0.38	0.3	0.12	0.099	0.0238375	NAN	
0.39	0.31	0.123	0.1205	0.024935	NAN	
0.4	0.32	0.126	0.114	0.0261075	NAN	
0.41	0.325	0.129	0.126	0.0273075	NAN	
0.42	0.335	0.1315	0.125	0.0285625	NAN	
0.43	0.34	0.1335	0.133	0.0298525	NAN	
0.44	0.35	0.1355	0.131	0.0311725	NAN	
0.45	0.36	0.1375	0.1395	0.032525	NAN	
0.46	0.365	0.139	0.138	0.0339125	NAN	
0.47	0.375	0.141	0.1545	0.035375	NAN	
0.48	0.38	0.1425	0.1555	0.036925	NAN	
0.49	0.39	0.144	0.1595	0.0385	NAN	
0.5	0.4	0.1455	0.163	0.0401125	NAN	
0.51	0.405	0.1465	0.167	0.0417625	NAN	
0.52	0.415	0.1485	0.1735	0.043465	NAN	
0.53	0.42	0.1495	0.182	0.0452425	NAN	
0.54	0.43	0.151	0.1875	0.04709	NAN	
0.55	0.44	0.153	0.1965	0.04901	NAN	
0.56	0.445	0.154	0.2075	0.05103	NAN	
0.57	0.455	0.1555	0.2105	0.05312	NAN	
0.58	0.46	0.157	0.203	0.0551875	NAN	
0.59	0.47	0.1585	0.2155	0.05728	NAN	
0.6	0.48	0.1595	0.221	0.0594625	NAN	
0.61	0.485	0.161	0.232	0.0617275	NAN	
0.62	0.495	0.1625	0.234	0.0640575	NAN	
0.63	0.5	0.164	0.241	0.0664325	NAN	
0.64	0.51	0.165	0.2435	0.068855	NAN	
